poi_id,name,lat,lon,poi_category,amenity,tourism,historic,leisure,geometry
3090798088,Cafe Rumist,41.006155,28.981168,amenity:cafe,cafe,,,,POINT (28.981168 41.006155)
3090798091,Paşazade Restaurant,41.012726,28.977399,amenity:restaurant,restaurant,,,,POINT (28.977399 41.012726)
3090816360,Med Cezir,41.006577,28.97956,amenity:restaurant,restaurant,,,,POINT (28.97956 41.006577)
3090816363,Sultan Köşesi,41.004157,28.976353,amenity:restaurant,restaurant,,,,POINT (28.976353 41.004157)
3090816364,istanbul enjoyer,41.008192,28.976864,amenity:restaurant,restaurant,,,,POINT (28.976864 41.008192)
3090853852,Küçük Ev,41.00826,28.976797,amenity:cafe,cafe,,,,POINT (28.976797 41.00826)
3090853853,Seven Hills Restaurant,41.006372,28.979715,amenity:restaurant,restaurant,,,,POINT (28.979715 41.006372)
3090853854,Masal,41.00823,28.976567,amenity:restaurant,restaurant,,,,POINT (28.976567 41.00823)
3090853855,Green Corner,41.00883,28.978769,amenity:cafe,cafe,,,,POINT (28.978769 41.00883)
3090853857,Palmiye,41.008122,28.977509,amenity:restaurant,restaurant,,,,POINT (28.977509 41.008122)
3090853858,Erzincanlı Ali Baba Restoran,41.015514,28.963271,amenity:restaurant,restaurant,,,,POINT (28.963271 41.015514)
3100037835,Barbecue House,41.00927,28.97686,amenity:restaurant,restaurant,,,,POINT (28.97686 41.00927)
3100037836,Erol,41.00861,28.973857,amenity:restaurant,restaurant,,,,POINT (28.973857 41.00861)
3100037837,Keyf-i Mekan,41.012214,28.968072,amenity:restaurant,restaurant,,,,POINT (28.968072 41.012214)
3100037838,Mivan Restaurant Cafe,41.006213,28.96908,amenity:restaurant,restaurant,,,,POINT (28.96908 41.006213)
3100047495,Spectra Cafe,41.003848,28.972559,amenity:restaurant,restaurant,,,,POINT (28.972559 41.003848)
3102593664,New Season,41.003502,28.97598,amenity:restaurant,restaurant,,,,POINT (28.97598 41.003502)
3104170591,Little Havanna,41.003142,28.975006,amenity:restaurant,restaurant,,,,POINT (28.975006 41.003142)
3104180390,Unnamed POI,41.016697,28.97136,amenity:toilets,toilets,,,,POINT (28.97136 41.016697)
3104180391,Hafiz Mustafa 1864,41.014612,28.975651,amenity:cafe,cafe,,,,POINT (28.975651 41.014612)
3105292588,Romance Hotel,41.004276,28.979904,tourism:hotel,,hotel,,,POINT (28.979904 41.004276)
3107414918,Café Sultan,41.017206,28.96435,amenity:cafe,cafe,,,,POINT (28.96435 41.017206)
3107414920,Unnamed POI,41.01512,28.964862,amenity:toilets,toilets,,,,POINT (28.964862 41.01512)
3107720171,Serbethane Cafe & Restaurant,41.004334,28.976809,amenity:restaurant,restaurant,,,,POINT (28.976809 41.004334)
3112296355,ATM DenizBank,41.003842,28.975466,amenity:atm,atm,,,,POINT (28.975466 41.003842)
3131825229,Akbank,41.005282,28.963625,amenity:bank,bank,,,,POINT (28.963625 41.005282)
3131825230,Liza Grand Hotel,41.00512,28.964253,tourism:hotel,,hotel,,,POINT (28.964253 41.00512)
3143613894,Sezer Eczanesi,41.021319,28.941334,amenity:pharmacy,pharmacy,,,,POINT (28.941334 41.021319)
3149526179,Akbank,41.004108,28.963898,amenity:bank,bank,,,,POINT (28.963898 41.004108)
3173645316,Başçuhadar Seyyid Ömer Ağa Çeşmesi,41.009777,28.978307,amenity:fountain,fountain,,,,POINT (28.978307 41.009777)
3174033308,Hamidiye Sebili,41.010414,28.978621,amenity:fountain,fountain,,,,POINT (28.978621 41.010414)
3181221417,Unnamed POI,41.014231,28.971054,amenity:restaurant,restaurant,,,,POINT (28.971054 41.014231)
3184809998,Spectra Restaurant,41.005319,28.974202,amenity:restaurant,restaurant,,,,POINT (28.974202 41.005319)
3186628316,tacita,41.00505,28.973223,amenity:restaurant,restaurant,,,,POINT (28.973223 41.00505)
3188737189,Garanti Bankası,41.013276,28.970459,amenity:atm,atm,,,,POINT (28.970459 41.013276)
3188737342,Unnamed POI,41.010856,28.967993,amenity:drinking_water,drinking_water,,,,POINT (28.967993 41.010856)
3188737343,Unnamed POI,41.010519,28.967808,amenity:drinking_water,drinking_water,,,,POINT (28.967808 41.010519)
3188738221,Tyrkiye Finans,41.011201,28.969603,amenity:atm,atm,,,,POINT (28.969603 41.011201)
3188739866,Unnamed POI,41.011096,28.966998,amenity:post_office,post_office,,,,POINT (28.966998 41.011096)
3188739869,Western Union,41.01535,28.970842,amenity:atm,atm,,,,POINT (28.970842 41.01535)
3209386501,Paris hotel,41.006653,28.971908,tourism:hotel,,hotel,,,POINT (28.971908 41.006653)
3220979738,Manifaturaci Draper,41.014808,28.971091,historic:memorial,,,memorial,,POINT (28.971091 41.014808)
3223603862,Mercan Kapalı Otoparkı,41.013778,28.970432,amenity:parking,parking,,,,POINT (28.970432 41.013778)
3230974384,Murat Eczanesi,41.008937,28.942498,amenity:pharmacy,pharmacy,,,,POINT (28.942498 41.008937)
3230974385,Özaydın Eczanesi,41.006496,28.939608,amenity:pharmacy,pharmacy,,,,POINT (28.939608 41.006496)
3230974386,Sibel Eczanesi,41.006498,28.939497,amenity:pharmacy,pharmacy,,,,POINT (28.939497 41.006498)
3236233297,Kıztaşı,41.015441,28.950285,historic:memorial,,,memorial,,POINT (28.950285 41.015441)
3243465419,Avrasya Hostel,41.005948,28.979621,tourism:hostel,,hostel,,,POINT (28.979621 41.005948)
3254365422,Atatürk,41.015053,28.976822,historic:memorial,,,memorial,,POINT (28.976822 41.015053)
3254460380,Fatih Anıtı,41.015573,28.954219,historic:memorial,,,memorial,,POINT (28.954219 41.015573)
3254460381,Hava Şehitleri Anıtı,41.016075,28.952635,historic:memorial,,,memorial,,POINT (28.952635 41.016075)
3279345565,Hamal,41.014488,28.972908,historic:memorial,,,memorial,,POINT (28.972908 41.014488)
3281268897,Anas Chicken,41.010212,28.947492,amenity:fast_food,fast_food,,,,POINT (28.947492 41.010212)
3281268898,Neco Döner,41.010134,28.947864,amenity:fast_food,fast_food,,,,POINT (28.947864 41.010134)
3281285898,Atatürk,41.004451,28.973311,historic:memorial,,,memorial,,POINT (28.973311 41.004451)
3281285899,Mithat Paşa,41.004219,28.973377,historic:memorial,,,memorial,,POINT (28.973377 41.004219)
3282470278,By Ferro,41.005169,28.969873,amenity:restaurant,restaurant,,,,POINT (28.969873 41.005169)
3309939291,Fatih Açıköğretim Bürosu,41.013135,28.941739,amenity:school,school,,,,POINT (28.941739 41.013135)
3329678506,Antique Hostel,41.005673,28.97978,tourism:hostel,,hostel,,,POINT (28.97978 41.005673)
3373094254,Halı Müzesi,41.005682,28.978669,tourism:museum,,museum,,,POINT (28.978669 41.005682)
3374678647,Koca Sinan Paşa Külliyesi,41.008809,28.969064,historic:monument,,,monument,,POINT (28.969064 41.008809)
3374678648,Kara Mustafa Paşa Külliyesi,41.008716,28.96776,historic:monument,,,monument,,POINT (28.96776 41.008716)
3374681017,Atik Ali Paşa Medresesi,41.008408,28.969981,historic:monument,,,monument,,POINT (28.969981 41.008408)
3379415541,Yunus Emre Cemevi,41.011147,28.93651,amenity:place_of_worship,place_of_worship,,,,POINT (28.93651 41.011147)
3383039241,Bayram Paşa Külliyesi,41.008774,28.942342,historic:monument,,,monument,,POINT (28.942342 41.008774)
3384627300,Unnamed POI,40.996197,28.928503,historic:monument,,,monument,,POINT (28.928503 40.996197)
3400112453,Yedi Kule Hisarı Müzesi,40.993569,28.923931,tourism:museum,,museum,,,POINT (28.923931 40.993569)
3425180089,Unnamed POI,41.010423,28.981379,amenity:fountain,fountain,,,,POINT (28.981379 41.010423)
3425182518,Unnamed POI,41.011124,28.983756,amenity:toilets,toilets,,,,POINT (28.983756 41.011124)
3452205491,Mr Cook Cafe & Restaurant,41.010732,28.974828,amenity:restaurant,restaurant,,,,POINT (28.974828 41.010732)
3452205896,The North Shield Pub,41.008908,28.976956,amenity:pub,pub,,,,POINT (28.976956 41.008908)
3457445316,Denizbank,41.018013,28.972859,amenity:atm,atm,,,,POINT (28.972859 41.018013)
3457445318,Vakıfbank,41.018016,28.97288,amenity:atm,atm,,,,POINT (28.97288 41.018016)
3457463755,Unnamed POI,41.017114,28.97585,tourism:information,,information,,,POINT (28.97585 41.017114)
3457689618,Amisos Hotel,41.012016,28.978206,tourism:hotel,,hotel,,,POINT (28.978206 41.012016)
3457689621,Hotel Sultania,41.012803,28.977646,tourism:hotel,,hotel,,,POINT (28.977646 41.012803)
3457689622,Le Safran Restaurant,41.010508,28.978481,amenity:restaurant,restaurant,,,,POINT (28.978481 41.010508)
3457985521,Muze,41.007239,28.979703,amenity:vending_machine,vending_machine,,,,POINT (28.979703 41.007239)
3457985522,Muze,41.007256,28.979724,amenity:vending_machine,vending_machine,,,,POINT (28.979724 41.007256)
3457985523,Muze,41.00727,28.979738,amenity:vending_machine,vending_machine,,,,POINT (28.979738 41.00727)
3457985524,Muze,41.007285,28.979753,amenity:vending_machine,vending_machine,,,,POINT (28.979753 41.007285)
3457985525,Muze,41.007302,28.979765,amenity:vending_machine,vending_machine,,,,POINT (28.979765 41.007302)
3457985526,Sultan Pub,41.007985,28.977411,amenity:pub,pub,,,,POINT (28.977411 41.007985)
3459530817,Turist Bilgi Merkezi,41.015132,28.976415,tourism:information,,information,,,POINT (28.976415 41.015132)
3461548559,Akbank,41.01824,28.970693,amenity:atm,atm,,,,POINT (28.970693 41.01824)
3461548560,Garanti Bankası,41.018228,28.970704,amenity:atm,atm,,,,POINT (28.970704 41.018228)
3461548561,HSBC,41.018252,28.970683,amenity:atm,atm,,,,POINT (28.970683 41.018252)
3461609137,Akbank,41.017128,28.970386,amenity:atm,atm,,,,POINT (28.970386 41.017128)
3461609138,FedEx,41.014353,28.96935,amenity:post_office,post_office,,,,POINT (28.96935 41.014353)
3461609139,Garanti BBVA,41.017144,28.970366,amenity:atm,atm,,,,POINT (28.970366 41.017144)
3498778646,Denizbank,41.012446,28.958405,amenity:bank,bank,,,,POINT (28.958405 41.012446)
3498778647,Güler Restaurant,41.012583,28.958166,amenity:restaurant,restaurant,,,,POINT (28.958166 41.012583)
3498778648,Unnamed POI,41.012667,28.957956,amenity:pharmacy,pharmacy,,,,POINT (28.957956 41.012667)
3498778674,Eylül Cafe,41.015553,28.952402,amenity:cafe,cafe,,,,POINT (28.952402 41.015553)
3498778690,McDonald's,41.016775,28.950204,amenity:fast_food,fast_food,,,,POINT (28.950204 41.016775)
3498778691,Fatih PTT Merkezi,41.017483,28.949414,amenity:post_office,post_office,,,,POINT (28.949414 41.017483)
3498778692,Mado,41.01757,28.949326,amenity:cafe,cafe,,,,POINT (28.949326 41.01757)
3498778695,Fatih Döviz,41.01995,28.94698,amenity:bureau_de_change,bureau_de_change,,,,POINT (28.94698 41.01995)
3499005706,Unnamed POI,41.00975,28.959199,amenity:bureau_de_change,bureau_de_change,,,,POINT (28.959199 41.00975)
3499007593,Unnamed POI,41.021064,28.945847,amenity:cafe,cafe,,,,POINT (28.945847 41.021064)
3499007595,Halkbank,41.020161,28.946756,amenity:bank,bank,,,,POINT (28.946756 41.020161)
3499007598,Unnamed POI,41.026896,28.938774,amenity:atm,atm,,,,POINT (28.938774 41.026896)
3499019222,Beyazit Döviz,41.008905,28.967592,amenity:bureau_de_change,bureau_de_change,,,,POINT (28.967592 41.008905)
3499035834,QNB,41.011705,28.958022,amenity:bank,bank,,,,POINT (28.958022 41.011705)
3499036525,TEB,41.008508,28.968982,amenity:atm,atm,,,,POINT (28.968982 41.008508)
3499040566,McDonald's,41.008097,28.974199,amenity:fast_food,fast_food,,,,POINT (28.974199 41.008097)
3499040568,Sultan Saray,41.008508,28.975213,amenity:restaurant,restaurant,,,,POINT (28.975213 41.008508)
3499062089,Kuveyt Türk,41.012485,28.93978,amenity:bank,bank,,,,POINT (28.93978 41.012485)
3499065113,Unnamed POI,41.011985,28.940786,amenity:marketplace,marketplace,,,,POINT (28.940786 41.011985)
3499066057,Unnamed POI,41.012018,28.940646,amenity:restaurant,restaurant,,,,POINT (28.940646 41.012018)
3499067705,ING,41.01579,28.966807,amenity:bank,bank,,,,POINT (28.966807 41.01579)
3499083026,Unnamed POI,41.012157,28.940904,tourism:hotel,,hotel,,,POINT (28.940904 41.012157)
3499085051,Ramada;Ramada Old City hotel,41.012071,28.940581,tourism:hotel,,hotel,,,POINT (28.940581 41.012071)
3499086341,Otel Kaya,41.012548,28.939481,tourism:hotel,,hotel,,,POINT (28.939481 41.012548)
3499087212,Unnamed POI,41.009738,28.959522,amenity:vending_machine,vending_machine,,,,POINT (28.959522 41.009738)
3499089085,HSBC,41.013309,28.937905,amenity:bank,bank,,,,POINT (28.937905 41.013309)
3499092954,Golden Hill,41.013668,28.937227,tourism:hotel,,hotel,,,POINT (28.937227 41.013668)
3499094099,Unnamed POI,41.029909,28.93646,amenity:toilets,toilets,,,,POINT (28.93646 41.029909)
3499094105,Paşa Döner,41.02228,28.945109,amenity:restaurant,restaurant,,,,POINT (28.945109 41.02228)
3499094110,ING,41.021683,28.945665,amenity:bank,bank,,,,POINT (28.945665 41.021683)
3499102206,Şerin Eczanesi,41.015318,28.932629,amenity:pharmacy,pharmacy,,,,POINT (28.932629 41.015318)
3499102997,Cafe 1453,41.017761,28.928928,amenity:cafe,cafe,,,,POINT (28.928928 41.017761)
3499106585,Yapı Kredi,41.015099,28.966224,amenity:bank,bank,,,,POINT (28.966224 41.015099)
3499112264,Holiday Inn,41.018048,28.926553,tourism:hotel,,hotel,,,POINT (28.926553 41.018048)
3499114661,Vakıfbank,41.015183,28.966785,amenity:bank,bank,,,,POINT (28.966785 41.015183)
3499120760,Geçit Eczanesi,41.015502,28.932061,amenity:pharmacy,pharmacy,,,,POINT (28.932061 41.015502)
3499122865,Unnamed POI,41.012468,28.959215,amenity:fast_food,fast_food,,,,POINT (28.959215 41.012468)
3499130491,Garanti Bankası,41.0149,28.969343,amenity:bank,bank,,,,POINT (28.969343 41.0149)
3499136685,Unnamed POI,41.013169,28.956926,amenity:police,police,,,,POINT (28.956926 41.013169)
3499136686,Unnamed POI,41.013079,28.956612,amenity:bank,bank,,,,POINT (28.956612 41.013079)
3499155733,Yapı Kredi,41.014758,28.971308,amenity:bank,bank,,,,POINT (28.971308 41.014758)
3499155982,Türkiye Finans,41.01485,28.969932,amenity:bank,bank,,,,POINT (28.969932 41.01485)
3499163801,Bank Asya,41.014791,28.970048,amenity:bank,bank,,,,POINT (28.970048 41.014791)
3499179004,Antep Kebab,41.008657,28.973555,amenity:restaurant,restaurant,,,,POINT (28.973555 41.008657)
3499179015,Beltaş Cafe and Restaurant,41.014048,28.980612,amenity:cafe,cafe,,,,POINT (28.980612 41.014048)
3499179201,Yaşam Veteriner Kliniği,41.01744,28.929655,amenity:veterinary,veterinary,,,,POINT (28.929655 41.01744)
3499181496,Unnamed POI,41.010093,28.979423,amenity:bureau_de_change,bureau_de_change,,,,POINT (28.979423 41.010093)
3499181777,Kuveyt Türk,41.01416,28.975116,amenity:bank,bank,,,,POINT (28.975116 41.01416)
3499195653,Ottoman Haimam Cafe,41.007073,28.981424,amenity:cafe,cafe,,,,POINT (28.981424 41.007073)
3499218687,Yapı Kredi,41.009738,28.958199,amenity:bank,bank,,,,POINT (28.958199 41.009738)
3499219842,Hotel Empire Palace,41.012996,28.977701,tourism:hotel,,hotel,,,POINT (28.977701 41.012996)
3499232358,Hotel Belde,41.010303,28.958772,tourism:hotel,,hotel,,,POINT (28.958772 41.010303)
3499232972,Sorriso Restaurant,41.009728,28.954924,amenity:restaurant,restaurant,,,,POINT (28.954924 41.009728)
3499249055,Son Osmanli Restaurant,41.015489,28.941759,amenity:restaurant,restaurant,,,,POINT (28.941759 41.015489)
3499249056,Son Osmanlı Nargile Cafe,41.015406,28.941901,amenity:cafe,cafe,,,,POINT (28.941901 41.015406)
3499250060,Metro Hotel,41.010795,28.958505,tourism:hotel,,hotel,,,POINT (28.958505 41.010795)
3499273566,Sultan Ahmet Fish House,41.009954,28.975945,amenity:restaurant,restaurant,,,,POINT (28.975945 41.009954)
3499281457,Anadolubank,41.014562,28.972663,amenity:bank,bank,,,,POINT (28.972663 41.014562)
3499293120,Yarenler Restaurant,41.009064,28.975502,amenity:restaurant,restaurant,,,,POINT (28.975502 41.009064)
3499295325,Unnamed POI,41.014692,28.976386,amenity:toilets,toilets,,,,POINT (28.976386 41.014692)
3507067083,Katelya Hotel,41.003149,28.975752,tourism:hotel,,hotel,,,POINT (28.975752 41.003149)
3551967330,Unnamed POI,41.002726,28.956462,amenity:fountain,fountain,,,,POINT (28.956462 41.002726)
3556260143,Gulhanepark Hotel,41.013855,28.978999,tourism:hotel,,hotel,,,POINT (28.978999 41.013855)
3569069194,Tuana Hotel,41.018846,28.964282,tourism:hotel,,hotel,,,POINT (28.964282 41.018846)
3658723809,Fes Cafe,41.009974,28.971677,amenity:cafe,cafe,,,,POINT (28.971677 41.009974)
3658729750,Akdeniz Hatay Sofrasi,41.013908,28.945783,amenity:restaurant,restaurant,,,,POINT (28.945783 41.013908)
3660204307,Unnamed POI,41.010975,28.948182,amenity:fountain,fountain,,,,POINT (28.948182 41.010975)
3660214031,Cafe Lindo,41.010403,28.977144,amenity:cafe,cafe,,,,POINT (28.977144 41.010403)
3660215264,Cafe Park,41.010754,28.948092,amenity:cafe,cafe,,,,POINT (28.948092 41.010754)
3672537194,Travel Information,41.005844,28.978808,tourism:information,,information,,,POINT (28.978808 41.005844)
3672552825,black birde hotel,41.012212,28.955737,tourism:hotel,,hotel,,,POINT (28.955737 41.012212)
3738017999,The LOCAL,41.003024,28.979382,tourism:hostel,,hostel,,,POINT (28.979382 41.003024)
3742405151,Ziraat Bankası,41.01123,28.975039,amenity:bank,bank,,,,POINT (28.975039 41.01123)
3746916683,Denizbank,41.005239,28.978851,amenity:bank,bank,,,,POINT (28.978851 41.005239)
3746916685,Sark Kahvesi,41.010567,28.967536,amenity:cafe,cafe,,,,POINT (28.967536 41.010567)
3749310743,Denizbank,41.009243,28.97872,amenity:atm,atm,,,,POINT (28.97872 41.009243)
3749601843,Ayasofya Eczanesi,41.008139,28.975994,amenity:pharmacy,pharmacy,,,,POINT (28.975994 41.008139)
3749802284,Garanti Bankası,41.007646,28.977457,amenity:atm,atm,,,,POINT (28.977457 41.007646)
3749802285,Akbank,41.007654,28.977471,amenity:atm,atm,,,,POINT (28.977471 41.007654)
3763136995,Yaztur Hotel,41.00811,28.956974,tourism:hotel,,hotel,,,POINT (28.956974 41.00811)
3785353693,Istanyol Cafe,41.031836,28.93739,amenity:cafe,cafe,,,,POINT (28.93739 41.031836)
3785353694,Sur Cafe,41.031157,28.93628,amenity:restaurant,restaurant,,,,POINT (28.93628 41.031157)
3802274673,Erenler Nargile,41.009061,28.968577,amenity:cafe,cafe,,,,POINT (28.968577 41.009061)
3806631331,Piya Hostel,41.002911,28.978535,tourism:hostel,,hostel,,,POINT (28.978535 41.002911)
3806646230,Hotel Aslan İstanbul,41.004316,28.979158,tourism:hotel,,hotel,,,POINT (28.979158 41.004316)
3817864004,Unnamed POI,41.008944,28.979208,amenity:cafe,cafe,,,,POINT (28.979208 41.008944)
3817961619,Unnamed POI,41.017181,28.970631,amenity:bench,bench,,,,POINT (28.970631 41.017181)
3817961620,Unnamed POI,41.017212,28.970648,amenity:bench,bench,,,,POINT (28.970648 41.017212)
3817961621,Unnamed POI,41.017231,28.970621,amenity:bench,bench,,,,POINT (28.970621 41.017231)
3817961622,Unnamed POI,41.017254,28.970587,amenity:bench,bench,,,,POINT (28.970587 41.017254)
3817961623,Unnamed POI,41.017255,28.970742,amenity:bench,bench,,,,POINT (28.970742 41.017255)
3817961624,Unnamed POI,41.017266,28.970684,amenity:bench,bench,,,,POINT (28.970684 41.017266)
3817961625,Unnamed POI,41.017678,28.969866,amenity:bench,bench,,,,POINT (28.969866 41.017678)
3817961626,Unnamed POI,41.017285,28.970646,amenity:bench,bench,,,,POINT (28.970646 41.017285)
3825504460,Darussaade Istambul Hotel,41.00386,28.978878,tourism:hotel,,hotel,,,POINT (28.978878 41.00386)
3879160647,Istanbul - Cordial House,41.007505,28.971842,tourism:hostel,,hostel,,,POINT (28.971842 41.007505)
3880194244,Akbank,41.015348,28.971046,amenity:atm,atm,,,,POINT (28.971046 41.015348)
3880273363,Akbank,41.011349,28.970214,amenity:atm,atm,,,,POINT (28.970214 41.011349)
3880273558,Zirat,41.014342,28.970959,amenity:atm,atm,,,,POINT (28.970959 41.014342)
3880273568,Türkiye Bank,41.011407,28.970131,amenity:atm,atm,,,,POINT (28.970131 41.011407)
3892523239,Kültür Merkezi,41.011328,28.961618,amenity:community_centre,community_centre,,,,POINT (28.961618 41.011328)
4033313443,Unnamed POI,41.01257,28.97689,amenity:pharmacy,pharmacy,,,,POINT (28.97689 41.01257)
4042485225,Çevre Tiyatrosu,41.006781,28.930597,amenity:theatre,theatre,,,,POINT (28.930597 41.006781)
4086861008,Marmara Guesthouse,41.005854,28.981342,tourism:hotel,,hotel,,,POINT (28.981342 41.005854)
4109465400,Büyük Şahinler,41.008241,28.958479,tourism:hotel,,hotel,,,POINT (28.958479 41.008241)
4124679394,Fındık Kabuğu Restoran,41.031826,28.948906,amenity:restaurant,restaurant,,,,POINT (28.948906 41.031826)
4129023491,Dinar Otel,41.006761,28.958432,tourism:hotel,,hotel,,,POINT (28.958432 41.006761)
4129048089,Sirin Doviz,41.006545,28.9591,amenity:bureau_de_change,bureau_de_change,,,,POINT (28.9591 41.006545)
4129048092,Antik Kugu Otel,41.006489,28.95923,tourism:hotel,,hotel,,,POINT (28.95923 41.006489)
4129048190,Unnamed POI,41.005096,28.957754,amenity:waste_disposal,waste_disposal,,,,POINT (28.957754 41.005096)
4129048289,Unnamed POI,41.006989,28.958033,amenity:waste_disposal,waste_disposal,,,,POINT (28.958033 41.006989)
4129048290,Kargo,41.005236,28.95784,amenity:post_office,post_office,,,,POINT (28.95784 41.005236)
4129048489,Unnamed POI,41.006802,28.958299,amenity:car_wash,car_wash,,,,POINT (28.958299 41.006802)
4129048789,Naz Otel,41.006721,28.958538,tourism:hotel,,hotel,,,POINT (28.958538 41.006721)
4134080244,Albinas Hotel Old City,41.003167,28.974623,tourism:hotel,,hotel,,,POINT (28.974623 41.003167)
4144148890,Dosso Dossi Hotels Downtown,41.016981,28.941214,tourism:hotel,,hotel,,,POINT (28.941214 41.016981)
4145039606,AGORA Meyhanesi 1890,41.033537,28.946766,amenity:restaurant,restaurant,,,,POINT (28.946766 41.033537)
4145039607,Coffee Department,41.032912,28.945798,amenity:cafe,cafe,,,,POINT (28.945798 41.032912)
4154257189,Poyraz & Aksa,41.014979,28.97542,amenity:bureau_de_change,bureau_de_change,,,,POINT (28.97542 41.014979)
4159236194,Balıkçı Sabahattin,41.004701,28.980572,amenity:restaurant,restaurant,,,,POINT (28.980572 41.004701)
4180502255,Aslan Apartments Istanbul,41.006312,28.970456,tourism:hotel,,hotel,,,POINT (28.970456 41.006312)
4195110891,Constantine's Ark,41.012963,28.977057,amenity:restaurant,restaurant,,,,POINT (28.977057 41.012963)
4195127490,Arch Bistro,41.004627,28.971265,amenity:restaurant,restaurant,,,,POINT (28.971265 41.004627)
4208931398,Rumours Inn,41.00454,28.973126,tourism:hotel,,hotel,,,POINT (28.973126 41.00454)
4225464289,Öz Kilis Lahmacun ve Kebap,41.021729,28.944559,amenity:restaurant,restaurant,,,,POINT (28.944559 41.021729)
4225485399,Akbank,41.01682,28.950749,amenity:bank,bank,,,,POINT (28.950749 41.01682)
4225485400,TEB,41.016776,28.950832,amenity:bank,bank,,,,POINT (28.950832 41.016776)
4225491195,Türkiye İş Bankası,41.016669,28.950662,amenity:bank,bank,,,,POINT (28.950662 41.016669)
4225492003,Fatih Sarmacısı,41.017662,28.950493,amenity:restaurant,restaurant,,,,POINT (28.950493 41.017662)
4225504200,Ziraat Bankası,41.016714,28.950576,amenity:bank,bank,,,,POINT (28.950576 41.016714)
4225504510,Vakıfbank,41.016881,28.950643,amenity:bank,bank,,,,POINT (28.950643 41.016881)
4225526502,Yaşar Çay Cafe,41.016564,28.950485,amenity:cafe,cafe,,,,POINT (28.950485 41.016564)
4225569142,Kuveyt Türk,41.016326,28.951177,amenity:bank,bank,,,,POINT (28.951177 41.016326)
4225653389,İstanbul Üniversitesi Fen Fakültesi,41.011801,28.959539,amenity:school,school,,,,POINT (28.959539 41.011801)
4232293590,Klas,41.011756,28.958255,tourism:hotel,,hotel,,,POINT (28.958255 41.011756)
4232298894,Vizyon City,41.007436,28.970726,tourism:hotel,,hotel,,,POINT (28.970726 41.007436)
4248233899,Sehir Hotel,41.013477,28.976248,tourism:hotel,,hotel,,,POINT (28.976248 41.013477)
4249014893,Cankurtaran Öğretmenevi,41.004097,28.982078,tourism:hotel,,hotel,,,POINT (28.982078 41.004097)
4251738052,White House Hotel,41.009313,28.975693,tourism:hotel,,hotel,,,POINT (28.975693 41.009313)
4261376327,Hotel EPHESUS,41.007994,28.954252,tourism:hotel,,hotel,,,POINT (28.954252 41.007994)
4264495899,The coach,41.006315,28.95781,tourism:hotel,,hotel,,,POINT (28.95781 41.006315)
4265867792,hotel wiva,41.007956,28.962113,tourism:hotel,,hotel,,,POINT (28.962113 41.007956)
4266037890,Loor,41.004844,28.96551,tourism:hotel,,hotel,,,POINT (28.96551 41.004844)
4286600985,Unnamed POI,41.009834,28.950665,amenity:parking_entrance,parking_entrance,,,,POINT (28.950665 41.009834)
4286601011,Merkez Eczanesi,41.008928,28.952714,amenity:pharmacy,pharmacy,,,,POINT (28.952714 41.008928)
4286601012,Vakıfbank,41.008908,28.952984,amenity:bank,bank,,,,POINT (28.952984 41.008908)
4286601042,Türkiye Finans,41.009013,28.953641,amenity:bank,bank,,,,POINT (28.953641 41.009013)
4286601057,Millet Ağız Diş Sağlığı Polikliniği,41.009205,28.9538,amenity:dentist,dentist,,,,POINT (28.9538 41.009205)
4286623821,Mado,41.00935,28.954362,amenity:cafe,cafe,,,,POINT (28.954362 41.00935)
4286623822,QNB,41.009396,28.955363,amenity:bank,bank,,,,POINT (28.955363 41.009396)
4286623823,Dövizci,41.009334,28.954601,amenity:bureau_de_change,bureau_de_change,,,,POINT (28.954601 41.009334)
4288291390,Sea front,41.017552,28.964466,amenity:cafe,cafe,,,,POINT (28.964466 41.017552)
