u,v,length,geometry,highway,name,oneway,bridge,tunnel,access,u_elevation,v_elevation,elevation_gain,slope,abs_slope,is_too_short,is_steep_outlier,is_runner_friendly,clean_slope,clean_abs_slope
12163762689,12163762729,24.285594171849645,"LINESTRING (28.9337506 40.998881, 28.9337038 40.9988389, 28.933644 40.9987609, 28.9336126 40.9986915)",footway,,False,,,,0.7500442266464233,0.8479836583137512,0.0979394316673278,0.0040328200732619,0.0040328200732619,False,False,True,0.0040328200732619,0.0040328200732619
12163762690,12163762719,47.78961353457294,"LINESTRING (28.9335691 40.9985339, 28.9330203 40.9986486)",footway,,False,yes,,,2.092627286911011,1.358956575393677,-0.7336707115173342,-0.015352095513109,0.015352095513109,False,False,True,-0.015352095513109,0.015352095513109
12163762690,12163762728,18.424395604026323,"LINESTRING (28.9335691 40.9985339, 28.9335091 40.998392, 28.9334881 40.9983974)","['footway', 'steps']",,False,yes,,,2.092627286911011,0.8739497065544128,-1.2186775803565983,-0.0661447792670212,0.0661447792670212,False,False,True,-0.0661447792670212,0.0661447792670212
12163762690,12163762731,9.800300744678296,"LINESTRING (28.9335691 40.9985339, 28.9336045 40.9985265, 28.9335978 40.9985119, 28.9335415 40.9985266)",footway,,False,yes,,,2.092627286911011,2.144820213317871,0.0521929264068599,0.0053256453823829,0.0053256453823829,False,False,True,0.0053256453823829,0.0053256453823829
12163762690,12163762729,19.806160418844616,"LINESTRING (28.9335691 40.9985339, 28.9336356 40.9986856, 28.9336126 40.9986915)","['footway', 'steps']",,False,yes,,,2.092627286911011,0.8479836583137512,-1.24464362859726,-0.062841237386578,0.062841237386578,False,False,True,-0.062841237386578,0.062841237386578
12163762718,12163762728,15.401368859391006,"LINESTRING (28.9334646 40.9982604, 28.933469 40.9983201, 28.9334817 40.9983798, 28.9334881 40.9983974)",footway,,False,,,,0.6467562913894653,0.8739497065544128,0.2271934151649475,0.0147515079496596,0.0147515079496596,False,False,True,0.0147515079496596,0.0147515079496596
12163762719,7603105165,12.674475715129471,"LINESTRING (28.9330203 40.9986486, 28.9329779 40.9985392)",steps,,False,yes,,,1.358956575393677,1.619957327842712,0.261000752449035,0.0205926271283536,0.0205926271283536,False,False,False,0.0205926271283536,0.0205926271283536
12163762719,7603105164,4.003176939224628,"LINESTRING (28.9330203 40.9986486, 28.9329744 40.9986584)",footway,,False,yes,,,1.358956575393677,1.342463850975037,-0.0164927244186399,-0.0041199089295899,0.0041199089295899,True,False,True,,
12163762719,12163762690,47.78961353457294,"LINESTRING (28.9330203 40.9986486, 28.9335691 40.9985339)",footway,,False,yes,,,1.358956575393677,2.092627286911011,0.7336707115173342,0.015352095513109,0.015352095513109,False,False,True,0.015352095513109,0.015352095513109
12163762719,12163762721,17.203855553791357,"LINESTRING (28.9330203 40.9986486, 28.9330695 40.9987753, 28.9330787 40.9987969)","['footway', 'steps']",,False,yes,,,1.358956575393677,0.9306259751319884,-0.4283306002616885,-0.0248973608806715,0.0248973608806715,False,False,True,-0.0248973608806715,0.0248973608806715
12163762721,1035580979,17.16385863102221,"LINESTRING (28.9330787 40.9987969, 28.9331447 40.998943)",footway,,False,,,,0.9306259751319884,0.8777338266372681,-0.0528921484947203,-0.0030816001012221,0.0030816001012221,False,False,True,-0.0030816001012221,0.0030816001012221
12163762721,7603105164,21.33334292080079,"LINESTRING (28.9330787 40.9987969, 28.933033 40.9988077, 28.9329744 40.9986584)",footway,,False,,,,0.9306259751319884,1.342463850975037,0.4118378758430486,0.0193048917542825,0.0193048917542825,False,False,True,0.0193048917542825,0.0193048917542825
12163762721,12163762719,17.203855553791357,"LINESTRING (28.9330787 40.9987969, 28.9330695 40.9987753, 28.9330203 40.9986486)","['footway', 'steps']",,False,yes,,,0.9306259751319884,1.358956575393677,0.4283306002616885,0.0248973608806715,0.0248973608806715,False,False,True,0.0248973608806715,0.0248973608806715
12163762728,12163762718,15.401368859391006,"LINESTRING (28.9334881 40.9983974, 28.9334817 40.9983798, 28.933469 40.9983201, 28.9334646 40.9982604)",footway,,False,,,,0.8739497065544128,0.6467562913894653,-0.2271934151649475,-0.0147515079496596,0.0147515079496596,False,False,True,-0.0147515079496596,0.0147515079496596
12163762728,12163762731,15.051747348876154,"LINESTRING (28.9334881 40.9983974, 28.9335005 40.9984311, 28.9335415 40.9985266)",footway,,False,,,,0.8739497065544128,2.144820213317871,1.2708705067634585,0.0844334200745369,0.0844334200745369,False,False,True,0.0844334200745369,0.0844334200745369
12163762728,12163762690,18.424395604026323,"LINESTRING (28.9334881 40.9983974, 28.9335091 40.998392, 28.9335691 40.9985339)","['footway', 'steps']",,False,yes,,,0.8739497065544128,2.092627286911011,1.2186775803565983,0.0661447792670212,0.0661447792670212,False,False,True,0.0661447792670212,0.0661447792670212
12163762729,12163762731,19.282681944459984,"LINESTRING (28.9336126 40.9986915, 28.9336095 40.9986848, 28.9335415 40.9985266)",footway,,False,,,,0.8479836583137512,2.144820213317871,1.29683655500412,0.067253951433696,0.067253951433696,False,False,True,0.067253951433696,0.067253951433696
12163762729,12163762689,24.285594171849645,"LINESTRING (28.9336126 40.9986915, 28.933644 40.9987609, 28.9337038 40.9988389, 28.9337506 40.998881)",footway,,False,,,,0.8479836583137512,0.7500442266464233,-0.0979394316673278,-0.0040328200732619,0.0040328200732619,False,False,True,-0.0040328200732619,0.0040328200732619
12163762729,12163762690,19.806160418844616,"LINESTRING (28.9336126 40.9986915, 28.9336356 40.9986856, 28.9335691 40.9985339)","['footway', 'steps']",,False,yes,,,0.8479836583137512,2.092627286911011,1.24464362859726,0.062841237386578,0.062841237386578,False,False,True,0.062841237386578,0.062841237386578
12163762731,12163762728,15.051747348876154,"LINESTRING (28.9335415 40.9985266, 28.9335005 40.9984311, 28.9334881 40.9983974)",footway,,False,,,,2.144820213317871,0.8739497065544128,-1.2708705067634585,-0.0844334200745369,0.0844334200745369,False,False,True,-0.0844334200745369,0.0844334200745369
12163762731,12163762729,19.282681944459984,"LINESTRING (28.9335415 40.9985266, 28.9336095 40.9986848, 28.9336126 40.9986915)",footway,,False,,,,2.144820213317871,0.8479836583137512,-1.29683655500412,-0.067253951433696,0.067253951433696,False,False,True,-0.067253951433696,0.067253951433696
12163762731,12163762690,9.800300744678296,"LINESTRING (28.9335415 40.9985266, 28.9335978 40.9985119, 28.9336045 40.9985265, 28.9335691 40.9985339)",footway,,False,yes,,,2.144820213317871,2.092627286911011,-0.0521929264068599,-0.0053256453823829,0.0053256453823829,False,False,True,-0.0053256453823829,0.0053256453823829
12163762753,12163762754,17.596926406709148,"LINESTRING (28.9301698 40.9941987, 28.9302994 40.9940743)",footway,,False,,,,0.8857741355895996,0.6357789039611816,-0.2499952316284179,-0.014206755535052,0.014206755535052,False,False,True,-0.014206755535052,0.014206755535052
12163762754,12163762753,17.596926406709148,"LINESTRING (28.9302994 40.9940743, 28.9301698 40.9941987)",footway,,False,,,,0.6357789039611816,0.8857741355895996,0.2499952316284179,0.014206755535052,0.014206755535052,False,False,True,0.014206755535052,0.014206755535052
12163762754,12163709776,33.63673017281009,"LINESTRING (28.9302994 40.9940743, 28.9302913 40.9940697, 28.9299821 40.9938895)",footway,,False,,,,0.6357789039611816,0.5918930768966675,-0.0438858270645141,-0.001304699560244,0.001304699560244,False,False,True,-0.001304699560244,0.001304699560244
12163762754,12163816407,159.9045968838981,"LINESTRING (28.9302994 40.9940743, 28.9308566 40.9943928, 28.9318001 40.9949152, 28.9318194 40.9949383)",footway,,False,,,,0.6357789039611816,0.4543880224227905,-0.1813908815383911,-0.0011343693994619,0.0011343693994619,False,False,True,-0.0011343693994619,0.0011343693994619
12163762766,12163816403,21.322543360098365,"LINESTRING (28.9270087 40.9916556, 28.9269678 40.9916228, 28.9269449 40.9915581, 28.9269242 40.9914799)",footway,,False,,,,1.418134450912476,1.839472532272339,0.421338081359863,0.0197602168861491,0.0197602168861491,False,False,True,0.0197602168861491,0.0197602168861491
12163762821,12163762822,19.339736061564327,"LINESTRING (28.9225577 40.9884138, 28.92235 40.9883385)",footway,,False,,,,2.814752578735352,2.282249689102173,-0.5325028896331792,-0.0275341342786715,0.0275341342786715,False,False,True,-0.0275341342786715,0.0275341342786715
12163762821,9750157241,19.419563374672705,"LINESTRING (28.9225577 40.9884138, 28.9227635 40.9884936)",footway,,False,,,,2.814752578735352,2.565630197525024,-0.249122381210328,-0.01282842339984,0.01282842339984,False,False,True,-0.01282842339984,0.01282842339984
12163762821,12163709768,13.417282467407375,"LINESTRING (28.9225577 40.9884138, 28.9226046 40.9883483, 28.9226285 40.9883578, 28.9226122 40.9883805)",footway,,False,yes,,,2.814752578735352,3.222194910049438,0.407442331314086,0.0303669787308887,0.0303669787308887,False,False,True,0.0303669787308887,0.0303669787308887
12163762822,12163762823,9.571335984847725,"LINESTRING (28.92235 40.9883385, 28.9222443 40.9883062)",footway,,False,,,,2.282249689102173,2.239752531051636,-0.0424971580505366,-0.0044400445369187,0.0044400445369187,False,False,True,-0.0044400445369187,0.0044400445369187
12163762822,12163762821,19.339736061564327,"LINESTRING (28.92235 40.9883385, 28.9225577 40.9884138)",footway,,False,,,,2.282249689102173,2.814752578735352,0.5325028896331792,0.0275341342786715,0.0275341342786715,False,False,True,0.0275341342786715,0.0275341342786715
12163762822,12163709768,24.047455415332617,"LINESTRING (28.92235 40.9883385, 28.9224082 40.9883161, 28.9224522 40.9883316, 28.9226122 40.9883805)","['footway', 'steps']",,False,yes,,,2.282249689102173,3.222194910049438,0.9399452209472652,0.0390870969386622,0.0390870969386622,False,False,True,0.0390870969386622,0.0390870969386622
12163762823,12163762822,9.571335984847725,"LINESTRING (28.9222443 40.9883062, 28.92235 40.9883385)",footway,,False,,,,2.239752531051636,2.282249689102173,0.0424971580505366,0.0044400445369187,0.0044400445369187,False,False,True,0.0044400445369187,0.0044400445369187
12163816403,12163762766,21.322543360098365,"LINESTRING (28.9269242 40.9914799, 28.9269449 40.9915581, 28.9269678 40.9916228, 28.9270087 40.9916556)",footway,,False,,,,1.839472532272339,1.418134450912476,-0.421338081359863,-0.0197602168861491,0.0197602168861491,False,False,True,-0.0197602168861491,0.0197602168861491
12163816403,5428382961,16.25685553294815,"LINESTRING (28.9269242 40.9914799, 28.9269207 40.9914667, 28.9268088 40.9913643)","['footway', 'steps']",,False,,,,1.839472532272339,2.174605369567871,0.335132837295532,0.0206148622417361,0.0206148622417361,False,False,True,0.0206148622417361,0.0206148622417361
12163816403,12092654169,9.887071873295548,"LINESTRING (28.9269242 40.9914799, 28.9269793 40.9914708, 28.9270391 40.9914603)",footway,,False,,,,1.839472532272339,2.19992470741272,0.3604521751403811,0.0364569186670871,0.0364569186670871,False,False,True,0.0364569186670871,0.0364569186670871
12163816404,12163816407,36.410767023414216,"LINESTRING (28.9313952 40.9948703, 28.9315524 40.9948989, 28.9317418 40.9949292, 28.9318194 40.9949383)",footway,,False,,,,1.372615694999695,0.4543880224227905,-0.9182276725769044,-0.0252185753732249,0.0252185753732249,False,False,True,-0.0252185753732249,0.0252185753732249
12163816407,12163762754,159.9045968838981,"LINESTRING (28.9318194 40.9949383, 28.9318001 40.9949152, 28.9308566 40.9943928, 28.9302994 40.9940743)",footway,,False,,,,0.4543880224227905,0.6357789039611816,0.1813908815383911,0.0011343693994619,0.0011343693994619,False,False,True,0.0011343693994619,0.0011343693994619
12163816407,7603120107,184.0461211525333,"LINESTRING (28.9318194 40.9949383, 28.9323904 40.9956211, 28.9328829 40.9962658, 28.932941 40.9963596)",footway,,False,,,,0.4543880224227905,0.6908573508262634,0.2364693284034729,0.0012848373381772,0.0012848373381772,False,False,True,0.0012848373381772,0.0012848373381772
12163816407,12163816404,36.41076702341422,"LINESTRING (28.9318194 40.9949383, 28.9317418 40.9949292, 28.9315524 40.9948989, 28.9313952 40.9948703)",footway,,False,,,,0.4543880224227905,1.372615694999695,0.9182276725769044,0.0252185753732249,0.0252185753732249,False,False,True,0.0252185753732249,0.0252185753732249
12163816408,12163816409,21.65675069690241,"LINESTRING (28.9333763 40.9980297, 28.9336188 40.9979631)",footway,,False,,,,0.7423912882804871,0.5769997239112854,-0.1653915643692016,-0.0076369519455593,0.0076369519455593,False,False,True,-0.0076369519455593,0.0076369519455593
12163816409,12163816408,21.65675069690241,"LINESTRING (28.9336188 40.9979631, 28.9333763 40.9980297)",footway,,False,,,,0.5769997239112854,0.7423912882804871,0.1653915643692016,0.0076369519455593,0.0076369519455593,False,False,True,0.0076369519455593,0.0076369519455593
12163816409,7603120095,52.83866270548359,"LINESTRING (28.9336188 40.9979631, 28.9336155 40.9979547, 28.9334213 40.9975119)",footway,,False,,,,0.5769997239112854,0.5514559149742126,-0.0255438089370727,-0.0004834302692225,0.0004834302692225,False,False,True,-0.0004834302692225,0.0004834302692225
12163816409,2824247423,137.640063413981,"LINESTRING (28.9336188 40.9979631, 28.9338432 40.9985415, 28.933904 40.9986997, 28.9339816 40.9988266, 28.9341889 40.9991179)",footway,,False,,,,0.5769997239112854,0.5280202031135559,-0.0489795207977294,-0.0003558522103438,0.0003558522103438,False,False,True,-0.0003558522103438,0.0003558522103438
12163816410,12163709790,18.725078582744658,"LINESTRING (28.9343363 40.9997173, 28.934512 40.9996135)",footway,,False,,,,0.7503880262374878,0.6116745471954346,-0.1387134790420532,-0.0074078983663053,0.0074078983663053,False,False,True,-0.0074078983663053,0.0074078983663053
12163816411,12163816412,12.998909592374371,"LINESTRING (28.9348843 41.0001357, 28.9349905 41.0000506)",footway,,False,,,,0.7527147531509399,0.4662405550479889,-0.286474198102951,-0.0220383252969931,0.0220383252969931,False,False,True,-0.0220383252969931,0.0220383252969931
12163816412,12163816411,12.998909592374371,"LINESTRING (28.9349905 41.0000506, 28.9348843 41.0001357)",footway,,False,,,,0.4662405550479889,0.7527147531509399,0.286474198102951,0.0220383252969931,0.0220383252969931,False,False,True,0.0220383252969931,0.0220383252969931
12163816412,12163709790,63.09868186142834,"LINESTRING (28.9349905 41.0000506, 28.9349531 41.0000255, 28.934512 40.9996135)",footway,,False,,,,0.4662405550479889,0.6116745471954346,0.1454339921474456,0.0023048657730574,0.0023048657730574,False,False,True,0.0023048657730574,0.0023048657730574
12163816412,12163709777,207.31151497915795,"LINESTRING (28.9349905 41.0000506, 28.9353632 41.0003008, 28.935446 41.0003458, 28.9359774 41.0005208, 28.9360169 41.0005451, 28.9360515 41.0005846, 28.9361135 41.00068, 28.9361972 41.0008118, 28.9362407 41.0008781, 28.9363309 41.0009668, 28.9364614 41.0010616, 28.9367303 41.0012147, 28.936733 41.0012731)",footway,,False,,,,0.4662405550479889,1.032099723815918,0.5658591687679291,0.0027295115219471,0.0027295115219471,False,False,True,0.0027295115219471,0.0027295115219471
12183402506,3076823498,8.807151057076352,"LINESTRING (28.9752268 41.0061279, 28.9751657 41.0060635)",pedestrian,Atmeydanı Caddesi,False,,,,33.92908477783203,33.97357940673828,0.04449462890625,0.0050521023901934,0.0050521023901934,False,False,True,0.0050521023901934,0.0050521023901934
12183402506,3424654991,24.269249293012574,"LINESTRING (28.9752268 41.0061279, 28.9753951 41.0063054)",pedestrian,Atmeydanı Caddesi,False,,,,33.92908477783203,34.13916778564453,0.2100830078125,0.0086563455373539,0.0086563455373539,False,False,True,0.0086563455373539,0.0086563455373539
12183402506,12183402507,23.909339684049883,"LINESTRING (28.9752268 41.0061279, 28.9751571 41.0061631, 28.9749901 41.0062476)",footway,,False,,,,33.92908477783203,34.15498733520508,0.2259025573730468,0.0094482976258749,0.0094482976258749,False,False,True,0.0094482976258749,0.0094482976258749
12183402507,12183402506,23.909339684049883,"LINESTRING (28.9749901 41.0062476, 28.9751571 41.0061631, 28.9752268 41.0061279)",footway,,False,,,,34.15498733520508,33.92908477783203,-0.2259025573730468,-0.0094482976258749,0.0094482976258749,False,False,True,-0.0094482976258749,0.0094482976258749
12211666576,817265267,20.631429292784755,"LINESTRING (28.9231806 41.0114985, 28.9233687 41.011618)",residential,Güherciler Sokağı,False,,,,46.96222686767578,47.18247222900391,0.2202453613281321,0.0106752352540672,0.0106752352540672,False,False,True,0.0106752352540672,0.0106752352540672
12211666576,12723108276,21.088818903645272,"LINESTRING (28.9231806 41.0114985, 28.9230155 41.0113555)",footway,,False,,,,46.96222686767578,45.45677947998047,-1.5054473876953125,-0.0713860455900207,0.0713860455900207,False,False,True,-0.0713860455900207,0.0713860455900207
12211666576,12723108290,29.78070813240194,"LINESTRING (28.9231806 41.0114985, 28.92319 41.0114207, 28.9232338 41.0112339)",residential,Güherciler Sokağı,False,,,,46.96222686767578,45.30440521240234,-1.6578216552734446,-0.0556676371798461,0.0556676371798461,False,False,True,-0.0556676371798461,0.0556676371798461
12240972070,1057576771,82.82236710712391,"LINESTRING (28.9293196 41.007504, 28.9294189 41.0075191, 28.9295717 41.0075423, 28.929718 41.0075423, 28.9297587 41.0075255, 28.9298054 41.0073797, 28.9298656 41.0071284)",service,,False,,,,41.32919692993164,41.83370590209961,0.5045089721679688,0.0060914580178012,0.0060914580178012,False,False,False,0.0060914580178012,0.0060914580178012
12243521522,13565832333,112.25335838927823,"LINESTRING (28.9217889 41.004994, 28.9217774 41.0049459, 28.9216051 41.0039941)",residential,Hisaraltı Caddesi,False,,,,20.93065071105957,19.0976619720459,-1.832988739013672,-0.0163290325146187,0.0163290325146187,False,False,True,-0.0163290325146187,0.0163290325146187
12243521522,12723110484,87.24203829980561,"LINESTRING (28.9217889 41.004994, 28.9218443 41.005317, 28.9219406 41.0057701)",residential,Hisaraltı Caddesi,False,,,,20.93065071105957,23.49450302124023,2.5638523101806605,0.0293878084481477,0.0293878084481477,False,False,True,0.0293878084481477,0.0293878084481477
12243521522,13565832331,34.36710391425312,"LINESTRING (28.9217889 41.004994, 28.9220049 41.0049524, 28.9221854 41.0049166)",service,,False,,,,20.93065071105957,21.27208709716797,0.3414363861083984,0.0099349769756652,0.0099349769756652,False,False,False,0.0099349769756652,0.0099349769756652
12243521524,4601372290,321.2281016913811,"LINESTRING (28.9225068 41.0048103, 28.9224434 41.0047925, 28.922421 41.004728, 28.9224129 41.0044672, 28.9223804 41.0042755, 28.9223946 41.0042586, 28.9224678 41.004254, 28.9226223 41.0042172, 28.9227544 41.0041604, 28.9228052 41.0040607, 28.9228601 41.0039595, 28.9229375 41.0039348, 28.9230778 41.0039619, 28.9232387 41.0039665, 28.9234603 41.004035, 28.9235951 41.0040771, 28.9236612 41.004152, 28.9236481 41.0042698, 28.92364 41.0043205, 28.9236192 41.0043669, 28.9236673 41.0044078, 28.9237508 41.0044839, 28.9236989 41.0045648, 28.9237062 41.0046148, 28.9236712 41.0046867, 28.9235899 41.004725, 28.9235228 41.0047664, 28.9233134 41.0048185, 28.9231589 41.0048645, 28.9230421 41.0049009)",service,,False,,,,21.07686233520508,22.78349494934082,1.7066326141357386,0.005312837218007,0.005312837218007,False,False,False,0.005312837218007,0.005312837218007
12243521524,4601372290,51.17957421095743,"LINESTRING (28.9225068 41.0048103, 28.9225308 41.004817, 28.9225857 41.0048231, 28.9226812 41.0047894, 28.9228012 41.0047786, 28.9228662 41.0047832, 28.9229732 41.0048387, 28.9230421 41.0049009)",service,,False,,,,21.07686233520508,22.78349494934082,1.7066326141357386,0.0333459713263959,0.0333459713263959,False,False,False,0.0333459713263959,0.0333459713263959
12243521524,13565832331,29.526163356957436,"LINESTRING (28.9225068 41.0048103, 28.9223273 41.0048802, 28.9221854 41.0049166)",service,,False,,,,21.07686233520508,21.27208709716797,0.195224761962887,0.0066119244685708,0.0066119244685708,False,False,False,0.0066119244685708,0.0066119244685708
12243521563,1055512721,72.13791087783727,"LINESTRING (28.921079 41.0002005, 28.9211356 41.0005825, 28.9211161 41.0006239, 28.9210666 41.0006599, 28.9209799 41.000688, 28.9208572 41.000718)",service,,False,,,,13.94626712799072,14.7195987701416,0.7733316421508789,0.0107201835032412,0.0107201835032412,False,False,False,0.0107201835032412,0.0107201835032412
12243521564,1055512722,6.364346928753132,"LINESTRING (28.9208488 40.9998587, 28.9207742 40.9998484)",tertiary,Hacı Hamza Mektebi Sokağı,False,,,,13.31705856323242,12.6172456741333,-0.6998128890991193,-0.1099583188869659,0.1099583188869659,False,False,False,-0.1099583188869659,0.1099583188869659
12243521564,12243521572,100.941342700072,"LINESTRING (28.9208488 40.9998587, 28.9208966 40.9997037, 28.9209727 40.9995635, 28.9210276 40.9995101, 28.9210771 40.9994847, 28.9211638 40.9994767, 28.9213921 40.9995101, 28.9215585 40.9995501, 28.9216788 40.9996142)",service,,False,,,,13.31705856323242,12.37449550628662,-0.9425630569458008,-0.0093377305248103,0.0093377305248103,False,False,False,-0.0093377305248103,0.0093377305248103
12243521564,13565832355,137.7187134992039,"LINESTRING (28.9208488 40.9998587, 28.9210408 40.9999086, 28.92132 41.0000112, 28.9217597 41.0002264, 28.9221682 41.0003894, 28.9222845 41.00045)",tertiary,Hacı Hamza Mektebi Sokağı,False,,,,13.31705856323242,18.48713111877441,5.17007255554199,0.0375408136205968,0.0375408136205968,False,False,False,0.0375408136205968,0.0375408136205968
12243521572,12243521564,100.941342700072,"LINESTRING (28.9216788 40.9996142, 28.9215585 40.9995501, 28.9213921 40.9995101, 28.9211638 40.9994767, 28.9210771 40.9994847, 28.9210276 40.9995101, 28.9209727 40.9995635, 28.9208966 40.9997037, 28.9208488 40.9998587)",service,,False,,,,12.37449550628662,13.31705856323242,0.9425630569458008,0.0093377305248103,0.0093377305248103,False,False,False,0.0093377305248103,0.0093377305248103
12252537891,1058892638,37.60117328881879,"LINESTRING (28.9454225 41.008495, 28.9455406 41.0081688)",tertiary,Doktor Adnan Adıvar Caddesi,False,,,,33.59708023071289,35.19164276123047,1.594562530517578,0.0424072546425497,0.0424072546425497,False,False,False,0.0424072546425497,0.0424072546425497
12252537891,1058892851,94.90696286926035,"LINESTRING (28.9454225 41.008495, 28.9453748 41.0086268, 28.9452008 41.0091339, 28.945183 41.0093265)",tertiary,Doktor Adnan Adıvar Caddesi,False,,,,33.59708023071289,28.28387451171875,-5.313205718994141,-0.0559833078455305,0.0559833078455305,False,False,False,-0.0559833078455305,0.0559833078455305
12252537891,12252537894,42.053914461342856,"LINESTRING (28.9454225 41.008495, 28.9455046 41.0085089, 28.9456936 41.0085457, 28.945903 41.008601)",residential,,False,,,,33.59708023071289,33.22949981689453,-0.3675804138183594,-0.0087406943806919,0.0087406943806919,False,False,True,-0.0087406943806919,0.0087406943806919
12252537894,12252537891,42.053914461342856,"LINESTRING (28.945903 41.008601, 28.9456936 41.0085457, 28.9455046 41.0085089, 28.9454225 41.008495)",residential,,False,,,,33.22949981689453,33.59708023071289,0.3675804138183594,0.0087406943806919,0.0087406943806919,False,False,True,0.0087406943806919,0.0087406943806919
12253587212,10202092406,14.36276081366442,"LINESTRING (28.9435557 41.0002232, 28.943388 41.000249)",service,,False,,,,1.749567031860352,1.671972274780273,-0.077594757080079,-0.0054024959467581,0.0054024959467581,False,False,False,-0.0054024959467581,0.0054024959467581
12253587212,12253587213,5.274066176915721,"LINESTRING (28.9435557 41.0002232, 28.9436173 41.0002138)",service,,False,,,,1.749567031860352,1.746086239814758,-0.0034807920455939,-0.0006599826260863,0.0006599826260863,False,False,False,-0.0006599826260863,0.0006599826260863
12253587212,5414833227,5.079868017739142,"LINESTRING (28.9435557 41.0002232, 28.943575 41.0001799)",service,,False,,,,1.749567031860352,1.749588370323181,2.133846282892371e-05,4.200593943466401e-06,4.200593943466401e-06,False,False,False,4.200593943466401e-06,4.200593943466401e-06
12253587212,5414833260,9.12347047867573,"LINESTRING (28.9435557 41.0002232, 28.9435474 41.0002418, 28.9435558 41.0003039)",service,,False,,,,1.749567031860352,1.884411811828613,0.134844779968261,0.0147799875369173,0.0147799875369173,False,False,False,0.0147799875369173,0.0147799875369173
12253587213,12253587212,5.274066176915721,"LINESTRING (28.9436173 41.0002138, 28.9435557 41.0002232)",service,,False,,,,1.746086239814758,1.749567031860352,0.0034807920455939,0.0006599826260863,0.0006599826260863,False,False,False,0.0006599826260863,0.0006599826260863
12253587213,8398245716,10.217398179268727,"LINESTRING (28.9436173 41.0002138, 28.9437369 41.0001966)",service,,False,,,,1.746086239814758,1.515154004096985,-0.230932235717773,-0.0226018631814054,0.0226018631814054,False,False,False,-0.0226018631814054,0.0226018631814054
12253587213,5414833229,7.533074183932023,"LINESTRING (28.9436173 41.0002138, 28.9436426 41.0002788)",tertiary_link,,False,,,,1.746086239814758,1.828545451164246,0.0824592113494879,0.0109462895673286,0.0109462895673286,False,False,False,0.0109462895673286,0.0109462895673286
12253587213,5414833227,5.302016120941921,"LINESTRING (28.9436173 41.0002138, 28.9436042 41.0001959, 28.943575 41.0001799)",tertiary_link,,False,,,,1.746086239814758,1.749588370323181,0.0035021305084228,0.0006605280762142,0.0006605280762142,False,False,False,0.0006605280762142,0.0006605280762142
12319575222,12319575223,11.069665826799522,"LINESTRING (28.9820913 41.0032364, 28.9819915 41.0033015)",footway,,False,,,,0.0002544162853155,0.149390384554863,0.1491359682695475,0.0134724905523788,0.0134724905523788,False,False,True,0.0134724905523788,0.0134724905523788
12319575223,12319575222,11.069665826799522,"LINESTRING (28.9819915 41.0033015, 28.9820913 41.0032364)",footway,,False,,,,0.149390384554863,0.0002544162853155,-0.1491359682695475,-0.0134724905523788,0.0134724905523788,False,False,True,-0.0134724905523788,0.0134724905523788
12319575223,13073192999,42.38547861522843,"LINESTRING (28.9819915 41.0033015, 28.9822436 41.0035216, 28.9823081 41.0035976)",footway,,False,,,,0.149390384554863,0.2373350262641907,0.0879446417093277,0.0020748766932109,0.0020748766932109,False,False,True,0.0020748766932109,0.0020748766932109
12319575223,12143279260,411.6556375853262,"LINESTRING (28.9819915 41.0033015, 28.9816497 41.0030032, 28.9813477 41.002781, 28.9807916 41.0024676, 28.9803034 41.0022644, 28.9796088 41.0020821, 28.9793461 41.0020231, 28.9790032 41.0019591, 28.9784403 41.0019146, 28.9779807 41.0019109, 28.9777813 41.0019007, 28.977727 41.0019418, 28.9776883 41.0019584)",footway,,False,,,,0.149390384554863,1.797448635101318,1.648058250546455,0.0040034876243006,0.0040034876243006,False,False,True,0.0040034876243006,0.0040034876243006
12353697179,4516155305,49.45623266474295,"LINESTRING (28.9640822 41.0170482, 28.9639526 41.0171567, 28.9636864 41.0173778)",living_street,Mimar Sinan Caddesi,False,,,,49.80296325683594,50.64350509643555,0.8405418395996094,0.0169956706022783,0.0169956706022783,False,False,True,0.0169956706022783,0.0169956706022783
12353697179,10073446353,188.72645286682516,"LINESTRING (28.9640822 41.0170482, 28.9642975 41.016868, 28.9645786 41.0166272, 28.9654013 41.0159584, 28.9655054 41.0158793, 28.9655655 41.0157793)",living_street,Mimar Sinan Caddesi,False,,,,49.80296325683594,50.25502777099609,0.4520645141601491,0.0023953426098626,0.0023953426098626,False,False,True,0.0023953426098626,0.0023953426098626
12353697179,10226426316,34.20691720941836,"LINESTRING (28.9640822 41.0170482, 28.9640576 41.0170306, 28.9640374 41.0170166, 28.9642527 41.0168399, 28.9642728 41.0168249)","['footway', 'steps']",,False,,yes,,49.80296325683594,50.92023086547852,1.1172676086425852,0.0326620373827479,0.0326620373827479,False,False,True,0.0326620373827479,0.0326620373827479
12353722995,10073446353,11.493792911639243,"LINESTRING (28.9654301 41.0157921, 28.9655287 41.0157869, 28.9655655 41.0157793)",footway,Dökmeciler Sokağı,False,,building_passage,,51.19575881958008,50.25502777099609,-0.9407310485839916,-0.0818468764676763,0.0818468764676763,False,False,True,-0.0818468764676763,0.0818468764676763
12353722995,12353723000,14.888750810901511,"LINESTRING (28.9654301 41.0157921, 28.9653283 41.0158808, 28.9653139 41.0158933)","['footway', 'steps']",,False,,building_passage,,51.19575881958008,51.27746200561523,0.0817031860351491,0.0054875783114944,0.0054875783114944,False,False,True,0.0054875783114944,0.0054875783114944
