element,id,geometry,amenity,ferry,name,public_transport,source,wikidata,wikimedia_commons,wikipedia,created_by,name:ar,tourism,wheelchair,education,name:de,name:en,name:fa,name:fr,name:ru,healthcare,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,operator,information,opening_hours,historic,image,name:el,name:es,name:hi,name:pt,name:tr,name:zh,cash_in,cuisine,check_date,fee,alt_name,bath:type,leisure,name:it,name:uk,addr:city,addr:district,emergency,healthcare:speciality,shop,phone,addr:neighbourhood,description,stars,branch,website,contact:mobile,addr:country,addr:floor,addr:suburb,air_conditioning,diet:vegetarian,drive_through,indoor_seating,level,outdoor_seating,barrier,historic:civilization,name:sr,name:sr-Latn,start_date,operator:type,operator:wikidata,operator:wikipedia,access,name:en1,name:en2,email,internet_access,internet_access:fee,parking,male,note,source:alt_name,fax,addr:housename,capacity,unisex,contact:website,payment:credit_cards,payment:debit_cards,designation,int_name,wikipedia:ru,backrest,official_name,takeaway,smoking,man_made,atm,female,contact:email,contact:phone,payment:cash,changing_table,diet:vegan,toilets,toilets:wheelchair,toilets:handwashing,toilets:position,bar,payment:mastercard,payment:visa,wifi,fixme,covered,material,memorial,denomination,vending,currency:TRY,indoor,currency:EUR,lit,payment:cards,beds,name:he,contact:instagram,self_service,city,district,rooms,pets,website:menu,name:ja,building:levels,comments,reservation,name:ko,sport,delivery,cemetery,landuse,religion,construction_date,old_name,wedding_reception,addr:full,office,refugee,operator:short,automated,artwork,artwork_type,operator:en,operator:tr,dispensing,brand:ar,abandoned,museum,highway,contact:twitter,studio,wikipedia:fr,fast_food,free,not:operator:wikidata,andymkg,name:pt-BR,military,layer,drink:wine,check_date:opening_hours,opening_hours:signed,payment:lightning,contact:facebook,diet:gluten_free,diet:halal,brewery,microbrewery,compressed_air,currency:XBT,hazard,bicycle_parking,seats,network,display,support,building,name:hy,name:pl,ele,charge,payment:coins,language:ar,bench,shelter_type,subject:wikipedia,description:ru,guest_house,preschool,check_date:wheelchair,name:ko-Latn,toilets:disposal,ref:isil,grades,bicycle_rental,ambulance,payment:app,payment:membership_card,payment:qr_code,rental,payment:cryptocurrencies,phone_1,name:be,name:bg,name:ja-Latn,name:th,name:zh-Hans,name:id,theme,price,inscription,seasonal,fitness_station,name:cnr,name:ja_rm,name:sv,natural,power,location,board_type,colour,blind,country,bike_ride,artist_name,name:cs,name:cy,name:da,name:hr,name:ku,name:nl,name:no,name:ro,name:sk,name:sl,name:zh-Hant,addr:subdistrict,map_size,map_type,waste,armrest,contact:linkedin,contact:youtube,payment:american_express,payment:contactless,payment:diners_club,payment:discover_card,payment:jcb,payment:maestro,payment:unionpay,payment:visa_electron,old_name:en,portable,diet:healthy,diet:local,diet:meat,diet:mediterranean,diet:organic,organic,payment:notes,short_name,operator:ref,internet_access:type,name:hu,name:la,name:mk,ruins,name:grc,contact:booking,internet_access:ssid,addr:province,mobile,fountain,disused,diet:chicken,diet:fish,diet:pescetarian,diet:seafood,diet:sugar_free,description:en,interval,archaeological_site,tower:type,area,architect,bridge,bridge:structure,foot,height,length,motor_vehicle,smoothness,was:waterway,width,date,wheelchair:description,wikipedia:en,alt_name:en,alt_name:pt,place,surface,name:br,roof:colour,alt_name_1,alt_name:ru,parking:fee,alt_name:br,alt_name:hr,alt_name:yue,alt_name:zh,alt_name:zh-Hans,alt_name:zh-Hant,heritage,heritage:operator,heritage:ref,heritage:website,landmark,name:af,name:als,name:am,name:an,name:arz,name:ast,name:av,name:az,name:azb,name:ba,name:bar,name:bat-smg,name:be-tarask,name:bn,name:bs,name:bxr,name:ca,name:ce,name:ckb,name:crh,name:diq,name:dv,name:eo,name:et,name:eu,name:fi,name:fy,name:ga,name:gl,name:ha,name:hif,name:hyw,name:ilo,name:io,name:is,name:jv,name:ka,name:kbp,name:kk,name:kw,name:ky,name:lt,name:lv,name:mg,name:min,name:ml,name:mn,name:mr,name:ms,name:my,name:nan,name:ne,name:nn,name:oc,name:pa,name:pnb,name:qu,name:rue,name:sah,name:sco,name:sh,name:simple,name:sq,name:stq,name:su,name:sw,name:ta,name:tl,name:tt,name:ug,name:ur,name:uz,name:vi,name:war,name:wuu,name:xmf,name:yi,name:yue,note:tr,ref:whc,url,was:religion,whc:criteria,whc:inscription_date,drinking_water,building:colour,building:material,nohousenumber,roof:levels,roof:shape,name:signed,two_sided,supervised,end_date,note:bg,is_in:city,roof:height,roof:material,kerb,dog,locomotive:type,ref,tomb,payment:nfc,alt_name:ar,castle_type,name:kk-Arab,addr:place,contact:fax,historic:period,ruin_type,payment:visa_debit,park_ride,name_1,name_2,bath:open_air,payment:istanbulkart,building:use,wikipedia:tr,hoops,building:part,tower:construction,building:levels:underground,bus,fire_station:type,mooring,note:start_date,intermittent,underground,name_alt,townhall:type,heating,type,disused:amenity,est_height,official_name:br,official_name:cs,official_name:en,official_name:ml,official_name:pt
node,5108838360,POINT (28.975145 41.012829),library,,Morpa Kültür Yayınları,,,,,,,موبا كولتور ياينلار,,,,,,,,,,,,Ankara Caddesi,,,,,,,,,,,,,,,,,,,,,,,,İstanbul,Fatih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838362,POINT (28.975203 41.012777),library,,T.C. Kültür Ve Turizm Bakanlığı Kitap Satış Mağazası,,,,,,,,,,,,,,,,,,,Ankara Caddesi,,,,,,,,,,,,,,,,,,,,,,,,İstanbul,Fatih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838364,POINT (28.975379 41.012238),school,,YAPA ANAOKULLARI MERKEZ,,,,,,,,,,school,,,,,,,,,Ankara Caddesi,,,,,,,,,,,,,,,,,,yes,,,,,,İstanbul,Fatih,,,,0212 511 86 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838366,POINT (28.976608 41.011445),atm,,Vakıfbank,,,,,,,,,,,,,,,,,,,Hükümet Konağı Sokak,Vakıfbank,Q1148521,en:VakıfBank,Vakıfbank,,,,,,,,,,,,,,,,,,,,İstanbul,Fatih,,,,,,,,,,,,,,,,,,,,,,,,,,Q1148521,en:VakıfBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838368,POINT (28.977982 41.011143),,,Paşa Kapısı,,,,,,,,attraction,,,,,,,,,,,Alayköşkü Caddesi,,,,,,,,,,,,,,,,,,,,,,,,İstanbul,Fatih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838369,POINT (28.97813 41.011672),atm,,Denizbank,,,,,,,,,,,,,,,,,,,Alemdar Caddesi,Denizbank,Q1115064,en:DenizBank,Denizbank,,,,,,,,,,,,,2025-11-09,,,,,,,İstanbul,Fatih,,,,,,,,,,,,,,,,,,,,,,,,,,Q1115064,en:DenizBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838370,POINT (28.978171 41.011712),atm,,Akbank,,,,,,,,,,,,,,,,,,,Alemdar Caddesi,Akbank,Q416624,tr:Akbank,Akbank,,,,,,,,,,,,,2025-11-09,,,,,,,İstanbul,Fatih,,,,,,,,,,,,,,,,,,,,,,,,,,Q416624,tr:Akbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838373,POINT (28.977455 41.012293),clinic,,Sirkeci Aile Sağlığı Merkezi,,,,,,,,,,,,,,,,clinic,,,Ebussuut Caddesi,,,,Sağlık Bakanlığı,,,,,,,,,,,,,,no,,,,,,İstanbul,Fatih,,,,,,,,,,,,,,,,,,,,,,,,,government,Q4294365,tr:Türkiye Cumhuriyeti Sağlık Bakanlığı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838375,POINT (28.97702 41.012481),restaurant,,Duran,,,,,,,,,,,,,,,,,,,Ebussuut Caddesi,,,,,,,,,,,,,,,,,,,,,,,,İstanbul,Fatih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838376,POINT (28.976949 41.012548),pharmacy,,Eczane Ataman,,,,,,,,,,,,,,,,pharmacy,,,Ebussuut Caddesi,,,,,,,,,,,,,,,,,,,,,,,,İstanbul,Fatih,,,,0212 528 59 39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838380,POINT (28.976292 41.012906),,,Second Home Hostel,,,,,,,,hostel,,,,,,,,,,,Ebussuut Caddesi,,,,,,,,,,,,,,,,,2025-11-09,,,,,,,İstanbul,Fatih,,,,0212 512 57 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838381,POINT (28.975903 41.013035),,,Viva Royal Hotel,,,,,,,,hotel,,,,,,,,,,,Ebussuut Caddesi,,,,,,,,,,,,,,,,,,,,,,,,İstanbul,Fatih,,,,+90 212 527 12 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838382,POINT (28.975891 41.013117),,,Levni Hotel and Spa,,,,,,,,hotel,,,,,,,,,,,Ebussuut Caddesi,,,,,,,,,,,,,,,,,,,,,,,,İstanbul,Fatih,,,,+90 212 519 10 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838391,POINT (28.974969 41.013541),,,Meserret Oteli,,,,,,,فندق مسرات,hotel,,,,,,,,,,,Ankara Caddesi,,,,,,,,,,,,,,,,,,,,,,,,İstanbul,Fatih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108838392,POINT (28.975001 41.013572),bank,,Fibabanka,,,,,,,فيبا بنك,,,,,,,,,,,,Ankara Caddesi,Fibabanka,Q5446343,en:Fibabanka,,,,,,,,,,,,,,,,,,,,,İstanbul,Fatih,,,,+90 212 455 81 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108843030,POINT (28.975294 41.00873),,,Tan Otel,,,,,,,,hotel,,,,,,,,,,,Dr. Eminpaşa Sokak,,,,,,,,,,,,,,,,,,,,,,,,İstanbul,Fatih,,,,0212 520 91 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108843032,POINT (28.975276 41.008461),restaurant,,Karadeniz Restaurant,,,,,,,,,,,,,,,,,16,,Doktor Eminpaşa Sokağı,,,,,,,,,,,,,,,,local;regional,,,,,,,,İstanbul,Fatih,,,,+90 212 512 1236;+90 212 526 8430,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108843033,POINT (28.975426 41.008448),restaurant,,Arsenal Cafe and Restaurant,,,,,,,,,,,,,,,,,,,Dr. Eminpaşa Sokak,,,,,,,,,,,,,,,,,,,,,,,,İstanbul,Fatih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108843034,POINT (28.975489 41.008388),,,Arsenal Hotel,,,,,,,,hotel,,,,,,,,,,,Dr. Eminpaşa Sokak,,,,,,,,,,,,,,,,,,,,,,,,İstanbul,Fatih,,,,0212 513 64 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108843035,POINT (28.975568 41.008406),public_bath,,Sultan Ahmet Hamami,,Maxar Premium-Luftbilder (Beta),,,,,,,,,,,,,,,,,Dr. Eminpaşa Sokak,,,,,,,,,,,,,,,,,,,sauna;yunak,hammam,turkish_bath,,,İstanbul,Fatih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108843036,POINT (28.975568 41.008362),public_bath,,Blue Bath,,Maxar Premium-Luftbilder (Beta),,,,,,,,,,,,,,,,,Dr. Eminpaşa Sokak,,,,,,,,,,,,,,,,,,,sauna;yunak,hammam,turkish_bath,,,İstanbul,Fatih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
